sales_id,production_id,crop_type,crop_variety,buyer_name,buyer_type,buyer_region,channel_type,transaction_date,quantity_sold_kg,unit_price_eur,total_revenue_eur,discount_applied_eur,net_revenue_eur,shipping_cost_eur,profit_margin_pct,market_price_per_kg,price_variance
162,3002,Corn,Dent,"Carey, Mcbride and Grant",Wholesaler,Hesse,Online,2025-03-30,936.4,1.05,983.22,0.01,971.92,11.29,19.21,1.16,-0.11
163,3786,Soybean,Yellow,Burns-Davis,Retailer,Bavaria,Direct,2025-01-08,1308.3,0.36,470.99,35.85,362.36,72.78,19.16,0.35,0.01
164,12455,Potato,Red,Sullivan-Schwartz,Wholesaler,Brandenburg,Direct,2025-04-19,498.3,1.43,712.57,9.34,630.81,72.42,8.33,1.38,0.05
165,8476,Potato,Russet,Lawrence-Adams,Wholesaler,Brandenburg,Direct,2024-11-13,916.4,1.35,1237.14,7.0,1205.87,24.27,5.33,1.24,0.11
166,1193,Barley,Hulled,"Roberts, Grant and Huerta",Wholesaler,Hesse,Direct,2025-03-05,1199.1,0.64,767.42,11.49,734.44,21.49,16.88,0.65,-0.01
167,3542,Soybean,Black,"Day, Nicholson and Powers",Retailer,Saxony,Online,2025-03-22,1559.3,1.07,1668.45,24.22,1583.75,60.48,23.22,1.02,0.05
168,8776,Soybean,Black,Gonzales-Smith,Wholesaler,Hesse,Direct,2025-05-05,1182.6,1.15,1359.99,14.16,1257.47,88.36,5.85,1.11,0.04
169,7569,Wheat,Emmer,Tucker-Torres,Wholesaler,Brandenburg,Direct,2025-05-05,885.4,0.55,486.97,19.9,441.52,25.55,12.74,0.54,0.01
170,4658,Soybean,Yellow,Curry-Reyes,Retailer,Lower Saxony,Cooperative,2025-04-08,1694.5,0.92,1558.94,13.88,1495.41,49.65,16.9,0.85,0.07
171,9296,Corn,Dent,Barton-Hayden,Exporter,Bavaria,Online,2025-03-10,1431.8,1.2,1718.16,44.47,1609.37,64.32,9.03,1.15,0.05
172,7441,Wheat,Emmer,Mendez-Norton,Retailer,Saxony,Direct,2024-07-28,989.3,0.9,890.37,18.98,803.49,67.9,22.75,0.97,-0.07
173,6328,Corn,Dent,Ruiz-Miller,Exporter,Bavaria,Cooperative,2024-05-16,762.9,1.33,1014.66,3.57,984.48,26.61,13.92,1.33,0.0
174,9525,Potato,Russet,Stephens-Garcia,Wholesaler,Hesse,Direct,2025-01-23,291.5,1.52,443.08,15.88,374.34,52.86,15.28,1.39,0.13
175,5296,Potato,Russet,Martinez LLC,Retailer,Hesse,Direct,2024-09-23,966.5,1.14,1101.81,0.11,1041.62,60.08,5.18,1.07,0.07
176,11767,Wheat,Durum,"Wilkerson, Cochran and Key",Retailer,Brandenburg,Online,2024-12-30,507.0,1.01,512.07,23.9,451.23,36.94,10.72,0.96,0.05
177,7194,Barley,Hulled,Henry-Rodriguez,Wholesaler,Brandenburg,Direct,2024-10-04,1281.1,1.01,1293.91,43.49,1225.66,24.76,7.87,1.0,0.01
178,6483,Potato,Russet,Weaver-Myers,Retailer,Hesse,Online,2025-05-05,567.5,1.34,760.45,5.6,680.96,73.89,11.43,1.41,-0.07
179,10404,Soybean,Black,"Jenkins, Lee and Morris",Wholesaler,Lower Saxony,Online,2025-02-26,663.1,0.81,537.11,19.35,490.12,27.64,15.58,0.79,0.02
180,4818,Corn,Dent,"Gilmore, Hoover and Fuller",Wholesaler,Brandenburg,Direct,2024-10-31,1199.5,1.28,1535.36,13.34,1494.65,27.37,19.58,1.22,0.06
181,2643,Wheat,Emmer,Baker PLC,Exporter,Saxony,Cooperative,2025-04-10,1270.8,0.66,838.73,29.32,723.7,85.71,22.12,0.7,-0.04
182,1371,Wheat,Durum,Wilkins-Harris,Retailer,Bavaria,Online,2025-04-21,279.6,1.08,301.97,27.82,256.41,17.74,21.01,1.0,0.08
183,12556,Potato,Russet,"Anderson, Gutierrez and Walter",Wholesaler,Saxony,Cooperative,2024-03-08,1553.2,1.06,1646.39,35.75,1527.48,83.16,19.16,1.1,-0.04
184,3078,Barley,Hulled,"Clayton, Ford and Chase",Retailer,Lower Saxony,Online,2025-05-05,1365.9,0.49,669.29,9.54,648.44,11.31,6.7,0.48,0.01
185,13153,Corn,Sweet,Powell and Sons,Exporter,Lower Saxony,Online,2024-11-14,1252.7,1.6,2004.32,46.41,1874.78,83.13,8.76,1.48,0.12
186,12361,Barley,Hulless,Jackson Ltd,Retailer,Bavaria,Direct,2025-03-29,359.4,0.98,352.21,49.4,216.99,85.82,13.43,0.97,0.01
187,907,Wheat,Durum,"Davis, Sellers and Rodriguez",Retailer,Brandenburg,Online,2024-05-04,822.0,0.54,443.88,37.07,317.65,89.16,9.88,0.58,-0.04
188,14766,Potato,Russet,Martin PLC,Retailer,Hesse,Cooperative,2025-04-05,1787.6,1.01,1805.48,49.14,1716.1,40.24,19.08,1.12,-0.11
189,10910,Corn,Dent,Watkins-Ramsey,Wholesaler,Saxony,Online,2025-05-05,446.1,0.75,334.58,30.83,276.95,26.8,16.4,0.79,-0.04
190,7220,Corn,Dent,"Collins, White and Jones",Wholesaler,Saxony,Cooperative,2025-03-11,937.5,0.84,787.5,43.54,656.56,87.4,5.52,0.79,0.05
191,9394,Barley,Hulled,Wilson Inc,Retailer,Lower Saxony,Direct,2025-05-05,299.9,1.06,317.89,2.51,232.97,82.41,18.83,1.06,0.0
192,2664,Barley,Hulled,"Kelly, Welch and Hughes",Retailer,Hesse,Cooperative,2025-05-05,902.4,0.95,857.28,49.88,753.75,53.65,23.73,1.06,-0.11
193,7574,Potato,Russet,Sosa PLC,Exporter,Bavaria,Cooperative,2024-11-28,880.3,1.12,985.94,39.04,873.75,73.15,19.08,1.22,-0.1
194,11165,Corn,Sweet,Bush Ltd,Retailer,Bavaria,Online,2024-12-22,1563.6,1.22,1907.59,6.26,1846.43,54.9,13.17,1.17,0.05
195,3371,Soybean,Black,Pearson-Phelps,Wholesaler,Bavaria,Direct,2025-05-05,1126.9,1.14,1284.67,13.04,1172.97,98.66,20.36,1.04,0.1
196,3763,Potato,Red,"Cobb, Reese and Johnson",Retailer,Lower Saxony,Online,2024-01-08,496.9,0.94,467.09,3.79,407.78,55.52,16.85,1.02,-0.08
197,1053,Wheat,Durum,Patel Group,Retailer,Saxony,Cooperative,2024-06-16,684.1,1.24,848.28,35.4,745.37,67.51,5.07,1.37,-0.13
198,278,Barley,Hulless,Evans-Pierce,Exporter,Hesse,Online,2024-11-13,1248.2,1.05,1310.61,15.56,1234.8,60.25,17.86,0.96,0.09
199,12596,Wheat,Durum,Davis Group,Retailer,Brandenburg,Cooperative,2025-05-05,1209.8,0.93,1125.11,34.91,1010.42,79.78,14.94,0.96,-0.03
200,13717,Wheat,Emmer,"Arellano, Johnson and Wagner",Retailer,Hesse,Online,2024-08-07,1809.4,0.64,1158.02,26.35,1084.19,47.48,5.36,0.64,0.0
201,6817,Soybean,Yellow,Ponce-Hopkins,Wholesaler,Brandenburg,Cooperative,2025-03-25,710.5,1.04,738.92,23.57,700.35,15.0,8.61,1.08,-0.04
202,6508,Soybean,Yellow,Harrison-Murray,Retailer,Hesse,Cooperative,2025-02-08,274.1,1.28,350.85,27.63,294.37,28.85,6.75,1.18,0.1
203,3211,Barley,Hulless,Gallegos-Lee,Exporter,Saxony,Cooperative,2024-11-11,1555.5,1.28,1991.04,22.87,1916.99,51.18,12.14,1.31,-0.03
204,3364,Corn,Sweet,Griffin-Sawyer,Retailer,Brandenburg,Online,2024-11-16,1843.4,1.28,2359.55,2.52,2340.57,16.46,21.68,1.26,0.02
205,8981,Soybean,Yellow,Dominguez-Richards,Wholesaler,Saxony,Cooperative,2025-05-04,972.9,0.36,350.24,24.38,254.83,71.03,7.78,0.35,0.01
206,6013,Corn,Sweet,"Wilcox, Petersen and Rodriguez",Retailer,Lower Saxony,Cooperative,2024-01-31,213.5,1.39,296.76,46.43,212.83,37.5,6.08,1.42,-0.03
207,7797,Potato,Red,Fernandez PLC,Retailer,Lower Saxony,Direct,2025-03-03,344.4,0.67,230.75,35.7,135.79,59.26,6.77,0.69,-0.02
208,3193,Wheat,Emmer,Keller-Cameron,Wholesaler,Lower Saxony,Direct,2024-07-07,1992.3,1.25,2490.38,2.61,2396.24,91.53,16.87,1.16,0.09
209,10258,Wheat,Emmer,Moore LLC,Exporter,Hesse,Online,2025-05-05,613.3,0.48,294.38,1.88,214.74,77.76,8.77,0.53,-0.05
210,6620,Potato,Red,Harris and Sons,Exporter,Bavaria,Cooperative,2025-05-05,474.7,0.8,379.76,5.07,345.5,29.19,5.85,0.88,-0.08
211,11867,Soybean,Black,"Alvarado, Williams and Gates",Exporter,Bavaria,Direct,2025-04-30,1465.2,1.12,1641.02,23.43,1587.09,30.5,21.62,1.13,-0.01
212,13323,Wheat,Durum,Richards Ltd,Retailer,Hesse,Direct,2025-04-27,1098.8,0.97,1065.84,37.6,1015.16,13.08,6.77,1.04,-0.07
213,9699,Corn,Dent,Riddle LLC,Wholesaler,Bavaria,Cooperative,2025-01-24,1336.0,0.29,387.44,7.73,288.43,91.28,16.37,0.32,-0.03
214,12163,Barley,Hulled,"Torres, Wallace and Gibson",Wholesaler,Brandenburg,Direct,2024-01-08,704.4,1.09,767.8,8.37,676.09,83.34,14.72,1.03,0.06
215,2490,Barley,Hulled,"Ford, Daniels and Herring",Retailer,Hesse,Online,2025-04-07,1713.2,0.63,1079.32,44.2,974.31,60.81,19.91,0.6,0.03
216,2085,Corn,Dent,Williams-Gomez,Wholesaler,Bavaria,Direct,2024-08-06,1995.0,0.5,997.5,10.69,938.78,48.03,23.02,0.55,-0.05
217,12538,Wheat,Emmer,May LLC,Exporter,Hesse,Direct,2025-05-05,878.8,1.31,1151.23,6.66,1069.3,75.27,24.39,1.23,0.08
218,8476,Potato,Russet,Greene-Lee,Wholesaler,Bavaria,Cooperative,2024-04-04,203.7,1.2,244.44,18.33,184.52,41.59,18.16,1.24,-0.04
219,7811,Potato,Russet,Petty-Hogan,Exporter,Saxony,Direct,2024-11-16,338.4,1.44,487.3,43.35,363.75,80.2,11.8,1.5,-0.06
220,1095,Corn,Sweet,Glass-Jackson,Wholesaler,Brandenburg,Online,2024-10-27,983.8,0.42,413.2,45.28,338.45,29.47,7.74,0.43,-0.01
221,14418,Potato,Russet,Hardy-Cunningham,Retailer,Hesse,Cooperative,2024-05-24,1295.6,1.18,1528.81,48.95,1397.05,82.81,22.42,1.26,-0.08
222,9526,Wheat,Emmer,Carpenter-Bass,Retailer,Brandenburg,Direct,2025-04-14,691.4,0.6,414.84,7.13,316.15,91.56,15.64,0.62,-0.02
223,1940,Wheat,Emmer,"Keller, Gilbert and Watson",Exporter,Lower Saxony,Direct,2025-01-18,966.2,1.39,1343.02,23.77,1263.63,55.62,20.91,1.33,0.06
224,3452,Barley,Hulled,Rich LLC,Exporter,Brandenburg,Cooperative,2025-02-27,1832.2,0.42,769.52,37.06,706.33,26.13,7.76,0.42,0.0
225,4599,Barley,Hulless,Lindsey-Russell,Wholesaler,Lower Saxony,Cooperative,2025-05-05,320.1,0.38,121.64,16.57,14.35,90.72,10.63,0.42,-0.04
226,5220,Potato,Red,Miller-Green,Retailer,Lower Saxony,Online,2025-05-05,942.1,0.59,555.84,8.16,497.38,50.3,8.96,0.6,-0.01
227,12518,Corn,Dent,Brown-Clay,Wholesaler,Lower Saxony,Online,2024-11-04,1512.8,1.02,1543.06,27.62,1475.24,40.2,24.62,0.99,0.03
228,14926,Corn,Dent,Bowers-Long,Retailer,Bavaria,Direct,2025-03-11,1620.8,0.88,1426.3,23.29,1316.65,86.36,24.44,0.87,0.01
229,5044,Corn,Sweet,Gonzalez-Sherman,Wholesaler,Saxony,Direct,2024-10-05,779.0,1.05,817.95,39.58,692.62,85.75,9.19,1.11,-0.06
230,4222,Barley,Hulled,"Obrien, Walker and Skinner",Retailer,Brandenburg,Cooperative,2025-04-04,1674.4,1.21,2026.02,6.07,1944.66,75.29,24.21,1.16,0.05
231,3745,Barley,Hulless,"Montgomery, Harrell and Rodriguez",Wholesaler,Brandenburg,Cooperative,2025-04-13,536.6,1.49,799.53,26.47,736.19,36.87,17.63,1.4,0.09
232,13732,Barley,Hulless,Robinson Inc,Exporter,Saxony,Direct,2025-03-23,1903.2,1.08,2055.46,19.13,1971.25,65.08,5.69,1.12,-0.04
233,3791,Wheat,Durum,Brown-Bennett,Wholesaler,Bavaria,Online,2025-04-03,593.1,0.73,432.96,4.25,402.38,26.33,13.75,0.7,0.03
234,11962,Corn,Sweet,"Hall, Reed and Hardin",Exporter,Lower Saxony,Cooperative,2025-05-05,473.3,0.38,179.85,49.9,31.0,98.95,19.57,0.35,0.03
235,2486,Wheat,Emmer,Sanders Inc,Wholesaler,Bavaria,Online,2024-08-28,1856.7,1.12,2079.5,42.01,2002.04,35.45,19.04,1.06,0.06
236,10454,Wheat,Durum,Gonzalez-Conley,Exporter,Brandenburg,Cooperative,2025-03-29,1584.8,1.21,1917.61,39.29,1829.87,48.45,10.86,1.17,0.04
237,2238,Soybean,Yellow,Smith-Campos,Wholesaler,Bavaria,Online,2025-03-04,801.3,0.28,224.36,0.06,202.27,22.03,7.88,0.31,-0.03
238,13808,Wheat,Durum,Hall Inc,Wholesaler,Brandenburg,Direct,2025-02-14,1362.0,0.49,667.38,21.1,576.42,69.86,12.81,0.5,-0.01
239,12714,Barley,Hulless,"Jackson, Johnson and Chavez",Retailer,Saxony,Direct,2024-06-01,1846.8,0.73,1348.16,27.18,1300.32,20.66,13.4,0.69,0.04
240,5933,Barley,Hulled,Butler Ltd,Exporter,Brandenburg,Online,2025-05-05,261.4,1.27,331.98,41.92,203.72,86.34,15.57,1.3,-0.03
241,10971,Corn,Sweet,Nunez-Wallace,Retailer,Bavaria,Online,2023-11-04,1007.0,0.78,785.46,37.96,669.51,77.99,19.15,0.71,0.07
242,12826,Barley,Hulled,"Hodge, Nelson and Garcia",Exporter,Brandenburg,Online,2025-05-05,232.5,0.38,88.35,16.62,52.82,18.91,7.39,0.39,-0.01
243,14350,Wheat,Emmer,Pittman Group,Retailer,Hesse,Cooperative,2025-04-18,320.5,0.98,314.09,49.68,167.52,96.89,12.23,1.08,-0.1
244,8845,Wheat,Durum,"Lang, Thompson and Jimenez",Wholesaler,Bavaria,Online,2024-08-03,1321.7,1.34,1771.08,48.42,1651.81,70.85,17.78,1.34,0.0
245,9057,Barley,Hulled,Webb-Long,Exporter,Brandenburg,Direct,2025-05-05,777.5,0.87,676.42,14.84,567.1,94.48,16.18,0.84,0.03
246,9472,Wheat,Durum,"Riggs, Trujillo and Sanchez",Exporter,Brandenburg,Online,2025-05-05,673.5,0.39,262.67,49.03,121.51,92.13,24.65,0.37,0.02
247,13524,Potato,Russet,Campbell Ltd,Wholesaler,Lower Saxony,Direct,2024-09-20,543.9,1.52,826.73,23.5,731.07,72.16,23.62,1.38,0.14
248,6614,Barley,Hulled,Santana Group,Exporter,Saxony,Cooperative,2025-02-16,978.2,1.21,1183.62,7.8,1116.36,59.46,23.93,1.17,0.04
249,7258,Barley,Hulled,Jacobs-Buchanan,Exporter,Brandenburg,Direct,2024-03-10,1969.0,0.99,1949.31,29.27,1876.8,43.24,13.0,1.05,-0.06
250,2290,Potato,Red,Cook LLC,Retailer,Lower Saxony,Online,2024-05-21,1263.1,0.29,366.3,9.64,344.75,11.91,20.71,0.3,-0.01
251,7063,Wheat,Emmer,"Nelson, Mack and Lee",Retailer,Lower Saxony,Direct,2024-08-20,1375.6,1.0,1375.6,28.67,1309.81,37.12,12.63,0.99,0.01
252,6572,Potato,Russet,"Smith, Mccullough and Williams",Wholesaler,Saxony,Cooperative,2025-05-05,395.6,1.4,553.84,21.64,452.14,80.06,17.65,1.36,0.04
253,3049,Soybean,Black,"Perry, Jones and Patterson",Wholesaler,Bavaria,Online,2024-12-15,659.6,0.52,342.99,49.91,242.18,50.9,19.68,0.57,-0.05
254,5564,Wheat,Emmer,"Brown, Burgess and Johnson",Wholesaler,Hesse,Direct,2025-03-19,906.9,0.71,643.9,23.26,562.56,58.08,18.49,0.77,-0.06
255,11750,Soybean,Yellow,Smith-Fritz,Exporter,Lower Saxony,Cooperative,2024-07-26,1234.3,1.24,1530.53,36.25,1414.97,79.31,21.31,1.32,-0.08
256,3898,Corn,Sweet,Wilkerson-Mcguire,Retailer,Brandenburg,Online,2025-05-05,272.9,0.9,245.61,49.81,159.78,36.02,5.58,0.82,0.08
257,7265,Soybean,Black,"Nolan, Harrington and Fernandez",Retailer,Brandenburg,Direct,2025-05-03,1663.0,0.46,764.98,24.84,645.32,94.82,23.39,0.47,-0.01
258,742,Wheat,Durum,Gordon-Dalton,Retailer,Hesse,Online,2024-12-09,1998.5,1.11,2218.34,45.32,2095.25,77.77,20.29,1.18,-0.07
259,1934,Soybean,Yellow,Sanchez-Banks,Wholesaler,Hesse,Online,2024-08-18,1241.2,0.73,906.08,27.36,819.65,59.07,13.66,0.77,-0.04
260,1151,Corn,Dent,Alexander-Shah,Retailer,Saxony,Cooperative,2024-03-22,1390.6,0.3,417.18,24.67,318.57,73.94,9.52,0.33,-0.03
261,462,Soybean,Yellow,Bass-Lewis,Retailer,Lower Saxony,Direct,2025-03-31,1955.3,0.56,1094.97,37.43,990.67,66.87,24.15,0.54,0.02
262,9284,Soybean,Black,"Mann, Carr and Frazier",Wholesaler,Hesse,Online,2024-12-09,1993.3,0.91,1813.9,44.47,1674.01,95.42,16.59,0.88,0.03
263,10212,Wheat,Emmer,"Jones, Powell and Walker",Exporter,Hesse,Cooperative,2025-04-05,1843.8,0.71,1309.1,2.18,1255.78,51.14,8.3,0.76,-0.05
264,3028,Corn,Dent,Todd Group,Retailer,Bavaria,Cooperative,2025-05-05,373.3,1.11,414.36,43.22,289.74,81.4,7.14,1.16,-0.05
265,469,Corn,Sweet,Peck PLC,Wholesaler,Lower Saxony,Cooperative,2025-05-03,1246.9,1.51,1882.82,9.12,1812.41,61.29,15.91,1.42,0.09
266,2601,Wheat,Emmer,"Stevens, Klein and Vega",Wholesaler,Lower Saxony,Online,2025-05-05,377.3,0.48,181.1,29.48,125.22,26.4,23.47,0.5,-0.02
267,5332,Wheat,Durum,"Lopez, Castillo and Ellis",Exporter,Brandenburg,Cooperative,2025-04-21,313.6,0.36,112.9,25.28,-2.87,90.49,9.98,0.34,0.02
268,8858,Corn,Sweet,Beard-Zuniga,Wholesaler,Brandenburg,Online,2025-01-03,1868.9,1.35,2523.02,45.18,2445.56,32.28,22.69,1.46,-0.11
269,1368,Wheat,Durum,Olson-Wilson,Retailer,Brandenburg,Direct,2024-07-17,1251.0,1.26,1576.26,13.24,1467.32,95.7,21.49,1.18,0.08
270,14634,Corn,Sweet,Ramirez-Allen,Wholesaler,Saxony,Cooperative,2024-08-09,713.0,0.69,491.97,32.7,440.52,18.75,17.83,0.73,-0.04
271,10411,Potato,Russet,"Roberts, Palmer and Williams",Wholesaler,Hesse,Direct,2025-05-05,552.9,1.01,558.43,11.49,475.73,71.21,20.37,0.92,0.09
272,13302,Corn,Sweet,Reese-Barrett,Retailer,Lower Saxony,Direct,2025-02-28,424.8,0.56,237.89,40.75,148.17,48.97,8.1,0.52,0.04
273,9972,Wheat,Emmer,Olson-Cantu,Wholesaler,Brandenburg,Direct,2024-07-13,1675.0,0.51,854.25,46.17,740.25,67.83,17.22,0.51,0.0
274,7976,Barley,Hulless,"Morgan, Guzman and Cline",Retailer,Bavaria,Online,2025-04-19,742.9,1.21,898.91,7.57,855.22,36.12,7.92,1.3,-0.09
275,4015,Soybean,Black,"Griffin, Parker and Hernandez",Retailer,Hesse,Online,2025-02-23,1082.6,1.25,1353.25,48.07,1279.1,26.08,6.43,1.2,0.05
276,7744,Potato,Russet,Tran Inc,Wholesaler,Saxony,Direct,2025-03-05,379.2,1.12,424.7,9.64,388.64,26.42,16.86,1.18,-0.06
277,9935,Corn,Dent,Galvan Ltd,Wholesaler,Lower Saxony,Direct,2025-04-15,1866.9,1.32,2464.31,40.87,2327.86,95.58,12.93,1.33,-0.01
278,507,Potato,Red,"Cervantes, Melendez and Kim",Wholesaler,Saxony,Direct,2024-09-29,1905.1,1.5,2857.65,33.59,2762.3,61.76,6.65,1.46,0.04
279,7040,Barley,Hulled,Cruz-Garcia,Wholesaler,Bavaria,Cooperative,2024-11-25,1152.0,0.66,760.32,39.14,648.85,72.33,7.95,0.7,-0.04
280,12942,Soybean,Black,Quinn-Young,Retailer,Lower Saxony,Direct,2024-10-02,1389.4,1.38,1917.37,24.29,1808.11,84.97,7.4,1.28,0.1
281,11668,Soybean,Black,Rodriguez Group,Wholesaler,Hesse,Direct,2025-02-11,1931.4,0.76,1467.86,36.08,1368.21,63.57,10.12,0.74,0.02
282,6651,Wheat,Emmer,Goodwin LLC,Exporter,Bavaria,Online,2025-05-05,1054.0,0.81,853.74,2.27,798.89,52.58,23.25,0.77,0.04
283,6957,Barley,Hulled,"Ramirez, Kim and Young",Retailer,Bavaria,Direct,2025-05-05,1328.0,1.18,1567.04,34.71,1512.54,19.79,8.53,1.08,0.1
284,5862,Corn,Dent,"Garcia, Fox and Henderson",Exporter,Lower Saxony,Cooperative,2024-10-29,434.6,0.89,386.79,45.62,264.41,76.76,17.53,0.88,0.01
285,14949,Wheat,Durum,Hopkins PLC,Retailer,Brandenburg,Direct,2024-11-28,1727.8,1.07,1848.75,33.09,1751.97,63.69,15.62,1.13,-0.06
286,11632,Corn,Sweet,Schneider-Simmons,Exporter,Bavaria,Direct,2024-11-14,1956.9,0.96,1878.62,10.54,1835.38,32.7,20.58,0.92,0.04
287,14810,Corn,Dent,"Wright, Gutierrez and Sanchez",Wholesaler,Hesse,Cooperative,2025-04-21,1182.0,0.3,354.6,23.71,284.33,46.56,5.91,0.32,-0.02
288,10140,Wheat,Emmer,Meyer-Davis,Retailer,Hesse,Online,2025-03-21,414.4,0.46,190.62,1.47,142.65,46.5,19.03,0.45,0.01
289,12192,Wheat,Durum,Garcia-Martinez,Wholesaler,Brandenburg,Online,2024-01-15,368.9,0.76,280.36,46.85,212.8,20.71,6.52,0.74,0.02
290,861,Barley,Hulless,Erickson PLC,Wholesaler,Saxony,Online,2025-05-05,577.2,1.15,663.78,34.77,533.04,95.97,18.72,1.05,0.1
291,2669,Potato,Red,Malone-Jones,Wholesaler,Bavaria,Direct,2025-05-05,1983.1,1.08,2141.75,3.77,2039.46,98.52,15.81,1.07,0.01
292,5677,Wheat,Durum,Hampton and Sons,Retailer,Lower Saxony,Direct,2024-10-24,1000.6,1.35,1350.81,45.0,1226.0,79.81,15.97,1.29,0.06
293,9656,Wheat,Emmer,Rodriguez-Robbins,Wholesaler,Hesse,Online,2025-05-05,1015.1,0.62,629.36,35.14,550.52,43.7,11.57,0.64,-0.02
294,14732,Barley,Hulled,Garcia-Mckay,Exporter,Brandenburg,Cooperative,2025-02-22,1644.3,1.23,2022.49,24.79,1944.0,53.7,13.45,1.17,0.06
295,13944,Potato,Russet,"Garcia, Davenport and Gonzales",Exporter,Bavaria,Direct,2025-03-11,1288.1,0.8,1030.48,20.47,910.23,99.78,9.37,0.78,0.02
296,7749,Wheat,Durum,"Mitchell, Mccann and Baker",Retailer,Brandenburg,Online,2025-05-02,1139.6,0.53,603.99,46.37,524.34,33.28,24.98,0.56,-0.03
297,13426,Barley,Hulless,Garcia Ltd,Retailer,Saxony,Online,2024-03-30,1322.1,1.47,1943.49,14.94,1868.87,59.68,23.31,1.35,0.12
298,13388,Wheat,Durum,Lewis-Brown,Retailer,Brandenburg,Online,2025-05-05,1783.0,1.51,2692.33,38.5,2637.5,16.33,5.48,1.38,0.13
299,7445,Corn,Sweet,"Paul, Holmes and Tate",Wholesaler,Bavaria,Cooperative,2025-03-12,647.6,1.25,809.5,13.99,727.73,67.78,8.42,1.38,-0.13
300,6582,Soybean,Yellow,Evans-Smith,Exporter,Lower Saxony,Direct,2025-03-02,1270.2,1.53,1943.41,29.78,1900.15,13.48,22.23,1.43,0.1
301,2010,Barley,Hulled,Murphy Group,Wholesaler,Bavaria,Cooperative,2024-10-21,241.9,0.62,149.98,22.42,104.97,22.59,17.66,0.57,0.05
302,127,Soybean,Black,"Crawford, House and Bell",Retailer,Hesse,Cooperative,2025-04-24,617.0,0.87,536.79,2.58,471.49,62.72,8.38,0.81,0.06
303,7848,Barley,Hulled,"Johnston, Hernandez and Cohen",Retailer,Hesse,Direct,2025-01-15,1407.9,0.38,535.0,28.13,442.3,64.57,11.94,0.38,0.0
304,3840,Barley,Hulless,Guzman LLC,Exporter,Lower Saxony,Online,2025-01-31,373.5,1.18,440.73,47.15,371.95,21.63,14.03,1.19,-0.01
305,2257,Soybean,Yellow,Carson-Cross,Retailer,Brandenburg,Direct,2025-05-05,1252.4,1.54,1928.7,6.12,1897.71,24.87,5.72,1.43,0.11
306,784,Corn,Sweet,Barrett Inc,Exporter,Lower Saxony,Online,2025-05-05,703.5,0.6,422.1,45.54,305.38,71.18,12.2,0.61,-0.01
307,111,Corn,Dent,Smith-Parker,Wholesaler,Lower Saxony,Direct,2024-04-08,890.3,1.41,1255.32,33.28,1164.02,58.02,13.34,1.34,0.07
308,2386,Corn,Dent,Martinez-Smith,Wholesaler,Hesse,Direct,2024-05-15,246.6,0.68,167.69,2.56,132.12,33.01,10.22,0.73,-0.05
309,13661,Corn,Dent,Cooper and Sons,Wholesaler,Hesse,Online,2025-02-20,1524.1,0.45,685.84,26.88,573.8,85.16,12.02,0.42,0.03
310,9195,Barley,Hulless,Carlson-West,Exporter,Bavaria,Direct,2025-02-11,1317.6,1.42,1870.99,10.5,1828.09,32.4,8.75,1.45,-0.03
311,3823,Corn,Dent,Smith LLC,Wholesaler,Bavaria,Direct,2025-05-05,1368.8,1.18,1615.18,47.67,1534.16,33.35,6.68,1.28,-0.1
312,1879,Potato,Russet,"Jones, Mitchell and Parker",Wholesaler,Hesse,Direct,2025-03-31,358.3,0.6,214.98,17.64,124.45,72.89,9.08,0.58,0.02
313,10735,Potato,Russet,"Castillo, Nunez and Guzman",Exporter,Lower Saxony,Cooperative,2024-06-25,907.2,0.82,743.9,19.33,631.59,92.98,16.84,0.82,0.0
314,167,Soybean,Black,"Johnson, Mendoza and George",Exporter,Lower Saxony,Online,2024-06-28,1574.6,1.37,2157.2,15.25,2096.93,45.02,24.03,1.36,0.01
315,3990,Potato,Red,Anderson-Jenkins,Retailer,Lower Saxony,Cooperative,2025-04-30,1365.0,0.43,586.95,19.07,552.56,15.32,5.99,0.42,0.01
316,12062,Soybean,Black,"Johnson, Martin and Hunter",Wholesaler,Lower Saxony,Cooperative,2025-01-31,960.9,0.98,941.68,48.3,881.91,11.47,22.68,0.91,0.07
317,10660,Barley,Hulless,Ford Ltd,Retailer,Bavaria,Cooperative,2025-05-03,905.1,0.44,398.24,16.87,296.69,84.68,24.63,0.4,0.04
318,1733,Barley,Hulless,Hunter-Williams,Wholesaler,Bavaria,Online,2025-02-08,1526.8,0.87,1328.32,20.8,1241.47,66.05,22.58,0.81,0.06
319,14756,Barley,Hulled,Daniels-Hancock,Exporter,Hesse,Cooperative,2025-01-19,364.1,0.53,192.97,45.4,85.37,62.2,16.15,0.53,0.0
320,8313,Potato,Russet,Taylor and Sons,Wholesaler,Saxony,Online,2025-01-21,664.4,0.96,637.82,8.53,553.49,75.8,14.45,1.05,-0.09
321,2306,Soybean,Black,"Garcia, White and Tucker",Wholesaler,Lower Saxony,Online,2025-05-05,1325.6,0.93,1232.81,3.96,1190.81,38.04,12.38,0.97,-0.04
322,11169,Potato,Russet,Edwards Inc,Exporter,Saxony,Online,2024-12-31,1030.8,1.33,1370.96,34.57,1301.15,35.24,7.47,1.46,-0.13
323,4456,Potato,Russet,Valdez Ltd,Exporter,Bavaria,Online,2024-08-26,943.0,1.37,1291.91,31.09,1244.3,16.52,14.72,1.25,0.12
